City,Location Name,Screen Aspect Ratio (AR),Digital Projector,Maximum AR for digital projection,Film Projector,Height,Width,Commercial films shown?
Azzano San Paolo,UCI Cinemas Orio & IMAX,1.90:1,IMAX GT Laser,1.90:1,No,16.5 m,29.6 m,Yes
