City,Location Name,Screen Aspect Ratio (AR),Digital Projector,Maximum AR for digital projection,Film Projector,Height,Width,Commercial films shown?
Helsinki,Finnkino Itis & IMAX,1.90:1,IMAX CoLa,1.90:1,No,13.3 m,23.3 m,Yes
