City,Location Name,Screen Aspect Ratio (AR),Digital Projector,Maximum AR for digital projection,Film Projector,Height,Width,Commercial films shown?
Riga,Apollo Kino & IMAX,1.90:1,IMAX CoLa,1.90:1,No,0 m,0 m,Yes
