City,Location Name,Screen Aspect Ratio (AR),Digital Projector,Maximum AR for digital projection,Film Projector,Height,Width,Commercial films shown?
Lisbon,Cinema NOS Colombo & IMAX,1.90:1,IMAX CoLa,1.90:1,No,12.0 m,21.4 m,Yes
